DateRep,date,scenario,variable,mean_daily_value,zeile,type,Altersgruppe,mean_daily_value7
2021-12-31,2021-12-31,C,mean/daily_detections_15-2,10.6,22374,Testpositiv,15-34,13.6857142857143
2022-01-01,2022-01-01,C,mean/daily_detections_15-2,25.9,22375,Testpositiv,15-34,15.0857142857143
2022-01-02,2022-01-02,C,mean/daily_detections_15-2,13.2,22376,Testpositiv,15-34,19.4714285714286
2022-01-03,2022-01-03,C,mean/daily_detections_15-2,16.4,22377,Testpositiv,15-34,21.7142857142857
2022-01-04,2022-01-04,C,mean/daily_detections_15-2,15.6,22378,Testpositiv,15-34,24.0571428571429
2022-01-05,2022-01-05,C,mean/daily_detections_15-2,45.9,22379,Testpositiv,15-34,31.1428571428571
2022-01-06,2022-01-06,C,mean/daily_detections_15-2,24.4,22380,Testpositiv,15-34,34.8571428571429
2022-01-07,2022-01-07,C,mean/daily_detections_15-2,27,22381,Testpositiv,15-34,38.9285714285714
2022-01-08,2022-01-08,C,mean/daily_detections_15-2,75.5,22382,Testpositiv,15-34,44.1142857142857
2022-01-09,2022-01-09,C,mean/daily_detections_15-2,39.2,22383,Testpositiv,15-34,55.2857142857143
2022-01-10,2022-01-10,C,mean/daily_detections_15-2,44.9,22384,Testpositiv,15-34,62.0857142857143
2022-01-11,2022-01-11,C,mean/daily_detections_15-2,51.9,22385,Testpositiv,15-34,69.9428571428571
2022-01-12,2022-01-12,C,mean/daily_detections_15-2,124.1,22386,Testpositiv,15-34,88.9714285714286
2022-01-13,2022-01-13,C,mean/daily_detections_15-2,72,22387,Testpositiv,15-34,100.271428571429
2022-01-14,2022-01-14,C,mean/daily_detections_15-2,82,22388,Testpositiv,15-34,112
2022-01-15,2022-01-15,C,mean/daily_detections_15-2,208.7,22389,Testpositiv,15-34,126.142857142857
2022-01-16,2022-01-16,C,mean/daily_detections_15-2,118.3,22390,Testpositiv,15-34,160.3
2022-01-17,2022-01-17,C,mean/daily_detections_15-2,127,22391,Testpositiv,15-34,177.885714285714
2022-01-18,2022-01-18,C,mean/daily_detections_15-2,150.9,22392,Testpositiv,15-34,198.742857142857
2022-01-19,2022-01-19,C,mean/daily_detections_15-2,363.2,22393,Testpositiv,15-34,251.314285714286
2022-01-20,2022-01-20,C,mean/daily_detections_15-2,195.1,22394,Testpositiv,15-34,280.728571428572
2022-01-21,2022-01-21,C,mean/daily_detections_15-2,228,22395,Testpositiv,15-34,313.485714285714
2022-01-22,2022-01-22,C,mean/daily_detections_15-2,576.7,22396,Testpositiv,15-34,349.771428571429
2022-01-23,2022-01-23,C,mean/daily_detections_15-2,324.2,22397,Testpositiv,15-34,438.271428571429
2022-01-24,2022-01-24,C,mean/daily_detections_15-2,356.3,22398,Testpositiv,15-34,488.185714285714
2022-01-25,2022-01-25,C,mean/daily_detections_15-2,404.9,22399,Testpositiv,15-34,545.414285714286
2022-01-26,2022-01-26,C,mean/daily_detections_15-2,982.7,22400,Testpositiv,15-34,679.871428571429
2022-01-27,2022-01-27,C,mean/daily_detections_15-2,544.5,22401,Testpositiv,15-34,755.671428571429
2022-01-28,2022-01-28,C,mean/daily_detections_15-2,628.6,22402,Testpositiv,15-34,842.242857142857
2022-01-29,2022-01-29,C,mean/daily_detections_15-2,1517.9,22403,Testpositiv,15-34,937.657142857143
2022-01-30,2022-01-30,C,mean/daily_detections_15-2,854.8,22404,Testpositiv,15-34,1159.88571428571
2022-01-31,2022-01-31,C,mean/daily_detections_15-2,962.3,22405,Testpositiv,15-34,1288.98571428571
2022-02-01,2022-02-01,C,mean/daily_detections_15-2,1072.8,22406,Testpositiv,15-34,1425.02857142857
2022-02-02,2022-02-02,C,mean/daily_detections_15-2,2538.3,22407,Testpositiv,15-34,1730
2022-02-03,2022-02-03,C,mean/daily_detections_15-2,1448.2,22408,Testpositiv,15-34,1917.48571428571
2022-02-04,2022-02-04,C,mean/daily_detections_15-2,1580.9,22409,Testpositiv,15-34,2105.98571428571
2022-02-05,2022-02-05,C,mean/daily_detections_15-2,3652.7,22410,Testpositiv,15-34,2298.88571428571
2022-02-06,2022-02-06,C,mean/daily_detections_15-2,2167.2,22411,Testpositiv,15-34,2734.62857142857
2022-02-07,2022-02-07,C,mean/daily_detections_15-2,2281.8,22412,Testpositiv,15-34,2971.74285714286
2022-02-08,2022-02-08,C,mean/daily_detections_15-2,2423.1,22413,Testpositiv,15-34,3212.48571428571
2022-02-09,2022-02-09,C,mean/daily_detections_15-2,5588.5,22414,Testpositiv,15-34,3665.04285714286
2022-02-10,2022-02-10,C,mean/daily_detections_15-2,3108,22415,Testpositiv,15-34,3937.51428571429
2022-02-11,2022-02-11,C,mean/daily_detections_15-2,3266.1,22416,Testpositiv,15-34,4188.84285714286
2022-02-12,2022-02-12,C,mean/daily_detections_15-2,6820.6,22417,Testpositiv,15-34,4426.4
2022-02-13,2022-02-13,C,mean/daily_detections_15-2,4074.5,22418,Testpositiv,15-34,4839.47142857143
2022-02-14,2022-02-14,C,mean/daily_detections_15-2,4041.1,22419,Testpositiv,15-34,5069.21428571429
2022-02-15,2022-02-15,C,mean/daily_detections_15-2,4086,22420,Testpositiv,15-34,5245.14285714286
2022-02-16,2022-02-16,C,mean/daily_detections_15-2,8480,22421,Testpositiv,15-34,5469.57142857143
2022-02-17,2022-02-17,C,mean/daily_detections_15-2,4716.2,22422,Testpositiv,15-34,5588.22857142857
2022-02-18,2022-02-18,C,mean/daily_detections_15-2,4497.6,22423,Testpositiv,15-34,5663.97142857143
2022-02-19,2022-02-19,C,mean/daily_detections_15-2,8391.6,22424,Testpositiv,15-34,5688.75714285714
2022-02-20,2022-02-20,C,mean/daily_detections_15-2,4905.1,22425,Testpositiv,15-34,5606.41428571429
2022-02-21,2022-02-21,C,mean/daily_detections_15-2,4571.3,22426,Testpositiv,15-34,5539.6
2022-02-22,2022-02-22,C,mean/daily_detections_15-2,4259.5,22427,Testpositiv,15-34,5453.6
2022-02-23,2022-02-23,C,mean/daily_detections_15-2,7903.6,22428,Testpositiv,15-34,5176.1
2022-02-24,2022-02-24,C,mean/daily_detections_15-2,4248.5,22429,Testpositiv,15-34,5006.48571428572
2022-02-25,2022-02-25,C,mean/daily_detections_15-2,3895.6,22430,Testpositiv,15-34,4824.87142857143
2022-02-26,2022-02-26,C,mean/daily_detections_15-2,6449.1,22431,Testpositiv,15-34,4641.94285714286
2022-02-27,2022-02-27,C,mean/daily_detections_15-2,3717.8,22432,Testpositiv,15-34,4225.54285714286
2022-02-28,2022-02-28,C,mean/daily_detections_15-2,3300,22433,Testpositiv,15-34,4001.81428571429
2022-03-01,2022-03-01,C,mean/daily_detections_15-2,2979,22434,Testpositiv,15-34,3788.38571428571
2022-03-02,2022-03-02,C,mean/daily_detections_15-2,4988.8,22435,Testpositiv,15-34,3395.81428571429
2022-03-03,2022-03-03,C,mean/daily_detections_15-2,2682.4,22436,Testpositiv,15-34,3163.5
2022-03-04,2022-03-04,C,mean/daily_detections_15-2,2401.6,22437,Testpositiv,15-34,2960.68571428571
2022-03-05,2022-03-05,C,mean/daily_detections_15-2,3701.1,22438,Testpositiv,15-34,2777.65714285714
2022-03-06,2022-03-06,C,mean/daily_detections_15-2,2091.6,22439,Testpositiv,15-34,2433.35714285714
2022-03-07,2022-03-07,C,mean/daily_detections_15-2,1880.3,22440,Testpositiv,15-34,2255.21428571429
2022-03-08,2022-03-08,C,mean/daily_detections_15-2,1697.8,22441,Testpositiv,15-34,2094.94285714286
2022-03-09,2022-03-09,C,mean/daily_detections_15-2,2578.7,22442,Testpositiv,15-34,1831.15714285714
2022-03-10,2022-03-10,C,mean/daily_detections_15-2,1435.4,22443,Testpositiv,15-34,1692.64285714286
2022-03-11,2022-03-11,C,mean/daily_detections_15-2,1279.7,22444,Testpositiv,15-34,1568
2022-03-12,2022-03-12,C,mean/daily_detections_15-2,1854.6,22445,Testpositiv,15-34,1454.5
2022-03-13,2022-03-13,C,mean/daily_detections_15-2,1122,22446,Testpositiv,15-34,1269.37142857143
2022-03-14,2022-03-14,C,mean/daily_detections_15-2,1007.8,22447,Testpositiv,15-34,1173.81428571429
2022-03-15,2022-03-15,C,mean/daily_detections_15-2,903.3,22448,Testpositiv,15-34,1089.9
2022-03-16,2022-03-16,C,mean/daily_detections_15-2,1282.8,22449,Testpositiv,15-34,953.485714285714
2022-03-17,2022-03-17,C,mean/daily_detections_15-2,766.5,22450,Testpositiv,15-34,875.7
2022-03-18,2022-03-18,C,mean/daily_detections_15-2,692.3,22451,Testpositiv,15-34,804.914285714286
2022-03-19,2022-03-19,C,mean/daily_detections_15-2,899.7,22452,Testpositiv,15-34,744.057142857143
2022-03-20,2022-03-20,C,mean/daily_detections_15-2,577.5,22453,Testpositiv,15-34,649.2
2022-03-21,2022-03-21,C,mean/daily_detections_15-2,512.3,22454,Testpositiv,15-34,594.985714285714
2022-03-22,2022-03-22,C,mean/daily_detections_15-2,477.3,22455,Testpositiv,15-34,547.157142857143
2022-03-23,2022-03-23,C,mean/daily_detections_15-2,618.8,22456,Testpositiv,15-34,479.728571428571
2022-03-24,2022-03-24,C,mean/daily_detections_15-2,387,22457,Testpositiv,15-34,439.414285714286
2022-03-25,2022-03-25,C,mean/daily_detections_15-2,357.5,22458,Testpositiv,15-34,403.842857142857
2022-03-26,2022-03-26,C,mean/daily_detections_15-2,427.7,22459,Testpositiv,15-34,369.7
2022-03-27,2022-03-27,C,mean/daily_detections_15-2,295.3,22460,Testpositiv,15-34,323.471428571429
2022-03-28,2022-03-28,C,mean/daily_detections_15-2,263.3,22461,Testpositiv,15-34,296.3
2022-03-29,2022-03-29,C,mean/daily_detections_15-2,238.3,22462,Testpositiv,15-34,269.814285714286
2022-03-30,2022-03-30,C,mean/daily_detections_15-2,295.2,22463,Testpositiv,15-34,239.8
2022-03-31,2022-03-31,C,mean/daily_detections_15-2,196.8,22464,Testpositiv,15-34,218.185714285714
2022-04-01,2022-04-01,C,mean/daily_detections_15-2,172.1,22465,Testpositiv,15-34,199.357142857143
2022-04-02,2022-04-02,C,mean/daily_detections_15-2,217.6,22466,Testpositiv,15-34,181.785714285714
2022-04-03,2022-04-03,C,mean/daily_detections_15-2,144,22467,Testpositiv,15-34,159.785714285714
2022-04-04,2022-04-04,C,mean/daily_detections_15-2,131.5,22468,Testpositiv,15-34,145.685714285714
2022-04-05,2022-04-05,C,mean/daily_detections_15-2,115.3,22469,Testpositiv,15-34,133.314285714286
2022-04-06,2022-04-06,C,mean/daily_detections_15-2,141.2,22470,Testpositiv,15-34,117.471428571429
2022-04-07,2022-04-07,C,mean/daily_detections_15-2,98.1,22471,Testpositiv,15-34,107.185714285714
2022-04-08,2022-04-08,C,mean/daily_detections_15-2,85.5,22472,Testpositiv,15-34,96.8
2022-04-09,2022-04-09,C,mean/daily_detections_15-2,106.7,22473,Testpositiv,15-34,88.1285714285714
2022-04-10,2022-04-10,C,mean/daily_detections_15-2,72,22474,Testpositiv,15-34,77.0857142857143
2022-04-11,2022-04-11,C,mean/daily_detections_15-2,58.8,22475,Testpositiv,15-34,69.0714285714286
2022-04-12,2022-04-12,C,mean/daily_detections_15-2,54.6,22476,Testpositiv,15-34,62.7428571428571
2022-04-13,2022-04-13,C,mean/daily_detections_15-2,63.9,22477,Testpositiv,15-34,54.4714285714286
2022-04-14,2022-04-14,C,mean/daily_detections_15-2,42,22478,Testpositiv,15-34,48.6857142857143
2022-04-15,2022-04-15,C,mean/daily_detections_15-2,41.2,22479,Testpositiv,15-34,44.6285714285714
2022-04-16,2022-04-16,C,mean/daily_detections_15-2,48.8,22480,Testpositiv,15-34,40.6
2022-04-17,2022-04-17,C,mean/daily_detections_15-2,31.5,22481,Testpositiv,15-34,35.5
2022-04-18,2022-04-18,C,mean/daily_detections_15-2,30.4,22482,Testpositiv,15-34,32.2571428571429
2022-04-19,2022-04-19,C,mean/daily_detections_15-2,26.4,22483,Testpositiv,15-34,29.1
2022-04-20,2022-04-20,C,mean/daily_detections_15-2,28.2,22484,Testpositiv,15-34,25.2142857142857
2022-04-21,2022-04-21,C,mean/daily_detections_15-2,19.3,22485,Testpositiv,15-34,22.8714285714286
2022-04-22,2022-04-22,C,mean/daily_detections_15-2,19.1,22486,Testpositiv,15-34,20.6285714285714
2022-04-23,2022-04-23,C,mean/daily_detections_15-2,21.6,22487,Testpositiv,15-34,18.5857142857143
2022-04-24,2022-04-24,C,mean/daily_detections_15-2,15.1,22488,Testpositiv,15-34,16.6428571428571
2022-04-25,2022-04-25,C,mean/daily_detections_15-2,14.7,22489,Testpositiv,15-34,15.1428571428571
2022-04-26,2022-04-26,C,mean/daily_detections_15-2,12.1,22490,Testpositiv,15-34,13.3714285714286
2022-04-27,2022-04-27,C,mean/daily_detections_15-2,14.6,22491,Testpositiv,15-34,11.5857142857143
2022-04-28,2022-04-28,C,mean/daily_detections_15-2,8.8,22492,Testpositiv,15-34,10.4285714285714
2022-04-29,2022-04-29,C,mean/daily_detections_15-2,6.7,22493,Testpositiv,15-34,9.22857142857143
2022-04-30,2022-04-30,C,mean/daily_detections_15-2,9.1,22494,Testpositiv,15-34,8.1
2022-05-01,2022-05-01,C,mean/daily_detections_15-2,7,22495,Testpositiv,15-34,6.8
2022-05-02,2022-05-02,C,mean/daily_detections_15-2,6.3,22496,Testpositiv,15-34,6.04285714285714
2022-05-03,2022-05-03,C,mean/daily_detections_15-2,4.2,22497,Testpositiv,15-34,5.65714285714286
2022-05-04,2022-05-04,C,mean/daily_detections_15-2,5.5,22498,Testpositiv,15-34,
2022-05-05,2022-05-05,C,mean/daily_detections_15-2,3.5,22499,Testpositiv,15-34,
2022-05-06,2022-05-06,C,mean/daily_detections_15-2,4,22500,Testpositiv,15-34,
2021-12-08,2021-12-08,A,mean/daily_detections_35-2,0,22501,Testpositiv,35-59,
2021-12-09,2021-12-09,A,mean/daily_detections_35-2,0.1,22502,Testpositiv,35-59,
2021-12-10,2021-12-10,A,mean/daily_detections_35-2,0.4,22503,Testpositiv,35-59,
2021-12-11,2021-12-11,A,mean/daily_detections_35-2,0.7,22504,Testpositiv,35-59,0.542857142857143
2021-12-12,2021-12-12,A,mean/daily_detections_35-2,0.4,22505,Testpositiv,35-59,0.785714285714286
2021-12-13,2021-12-13,A,mean/daily_detections_35-2,1.3,22506,Testpositiv,35-59,1
2021-12-14,2021-12-14,A,mean/daily_detections_35-2,0.9,22507,Testpositiv,35-59,1.22857142857143
2021-12-15,2021-12-15,A,mean/daily_detections_35-2,1.7,22508,Testpositiv,35-59,1.44285714285714
2021-12-16,2021-12-16,A,mean/daily_detections_35-2,1.6,22509,Testpositiv,35-59,1.52857142857143
2021-12-17,2021-12-17,A,mean/daily_detections_35-2,2,22510,Testpositiv,35-59,1.62857142857143
2021-12-18,2021-12-18,A,mean/daily_detections_35-2,2.2,22511,Testpositiv,35-59,2.04285714285714
2021-12-19,2021-12-19,A,mean/daily_detections_35-2,1,22512,Testpositiv,35-59,2.41428571428571
2021-12-20,2021-12-20,A,mean/daily_detections_35-2,2,22513,Testpositiv,35-59,2.68571428571429
2021-12-21,2021-12-21,A,mean/daily_detections_35-2,3.8,22514,Testpositiv,35-59,3.24285714285714
2021-12-22,2021-12-22,A,mean/daily_detections_35-2,4.3,22515,Testpositiv,35-59,3.64285714285714
2021-12-23,2021-12-23,A,mean/daily_detections_35-2,3.5,22516,Testpositiv,35-59,4.58571428571429
2021-12-24,2021-12-24,A,mean/daily_detections_35-2,5.9,22517,Testpositiv,35-59,5.48571428571429
2021-12-25,2021-12-25,A,mean/daily_detections_35-2,5,22518,Testpositiv,35-59,6.07142857142857
2021-12-26,2021-12-26,A,mean/daily_detections_35-2,7.6,22519,Testpositiv,35-59,7.27142857142857
2021-12-27,2021-12-27,A,mean/daily_detections_35-2,8.3,22520,Testpositiv,35-59,8.65714285714286
2021-12-28,2021-12-28,A,mean/daily_detections_35-2,7.9,22521,Testpositiv,35-59,9.64285714285714
2021-12-29,2021-12-29,A,mean/daily_detections_35-2,12.7,22522,Testpositiv,35-59,11.7428571428571
2021-12-30,2021-12-30,A,mean/daily_detections_35-2,13.2,22523,Testpositiv,35-59,13.2571428571429
2021-12-31,2021-12-31,A,mean/daily_detections_35-2,12.8,22524,Testpositiv,35-59,15.5571428571429
2022-01-01,2022-01-01,A,mean/daily_detections_35-2,19.7,22525,Testpositiv,35-59,17.7857142857143
2022-01-02,2022-01-02,A,mean/daily_detections_35-2,18.2,22526,Testpositiv,35-59,20.7
2022-01-03,2022-01-03,A,mean/daily_detections_35-2,24.4,22527,Testpositiv,35-59,23.7714285714286
2022-01-04,2022-01-04,A,mean/daily_detections_35-2,23.5,22528,Testpositiv,35-59,28.6
2022-01-05,2022-01-05,A,mean/daily_detections_35-2,33.1,22529,Testpositiv,35-59,33.4714285714286
2022-01-06,2022-01-06,A,mean/daily_detections_35-2,34.7,22530,Testpositiv,35-59,39.4857142857143
2022-01-07,2022-01-07,A,mean/daily_detections_35-2,46.6,22531,Testpositiv,35-59,45.4428571428571
2022-01-08,2022-01-08,A,mean/daily_detections_35-2,53.8,22532,Testpositiv,35-59,52.3714285714286
2022-01-09,2022-01-09,A,mean/daily_detections_35-2,60.3,22533,Testpositiv,35-59,61.3142857142857
2022-01-10,2022-01-10,A,mean/daily_detections_35-2,66.1,22534,Testpositiv,35-59,72.4285714285714
2022-01-11,2022-01-11,A,mean/daily_detections_35-2,72,22535,Testpositiv,35-59,83.2
2022-01-12,2022-01-12,A,mean/daily_detections_35-2,95.7,22536,Testpositiv,35-59,96.4142857142857
2022-01-13,2022-01-13,A,mean/daily_detections_35-2,112.5,22537,Testpositiv,35-59,112.285714285714
2022-01-14,2022-01-14,A,mean/daily_detections_35-2,122,22538,Testpositiv,35-59,130.214285714286
2022-01-15,2022-01-15,A,mean/daily_detections_35-2,146.3,22539,Testpositiv,35-59,150
2022-01-16,2022-01-16,A,mean/daily_detections_35-2,171.4,22540,Testpositiv,35-59,176.414285714286
2022-01-17,2022-01-17,A,mean/daily_detections_35-2,191.6,22541,Testpositiv,35-59,202.628571428571
2022-01-18,2022-01-18,A,mean/daily_detections_35-2,210.5,22542,Testpositiv,35-59,232.957142857143
2022-01-19,2022-01-19,A,mean/daily_detections_35-2,280.6,22543,Testpositiv,35-59,270.628571428571
2022-01-20,2022-01-20,A,mean/daily_detections_35-2,296,22544,Testpositiv,35-59,315.1
2022-01-21,2022-01-21,A,mean/daily_detections_35-2,334.3,22545,Testpositiv,35-59,363.785714285714
2022-01-22,2022-01-22,A,mean/daily_detections_35-2,410,22546,Testpositiv,35-59,418.071428571429
2022-01-23,2022-01-23,A,mean/daily_detections_35-2,482.7,22547,Testpositiv,35-59,487.342857142857
2022-01-24,2022-01-24,A,mean/daily_detections_35-2,532.4,22548,Testpositiv,35-59,562.814285714286
2022-01-25,2022-01-25,A,mean/daily_detections_35-2,590.5,22549,Testpositiv,35-59,644.014285714286
2022-01-26,2022-01-26,A,mean/daily_detections_35-2,765.5,22550,Testpositiv,35-59,744.242857142857
2022-01-27,2022-01-27,A,mean/daily_detections_35-2,824.3,22551,Testpositiv,35-59,861.971428571429
2022-01-28,2022-01-28,A,mean/daily_detections_35-2,902.7,22552,Testpositiv,35-59,989
2022-01-29,2022-01-29,A,mean/daily_detections_35-2,1111.6,22553,Testpositiv,35-59,1128.18571428571
2022-01-30,2022-01-30,A,mean/daily_detections_35-2,1306.8,22554,Testpositiv,35-59,1315.55714285714
2022-01-31,2022-01-31,A,mean/daily_detections_35-2,1421.6,22555,Testpositiv,35-59,1509.88571428571
2022-02-01,2022-02-01,A,mean/daily_detections_35-2,1564.8,22556,Testpositiv,35-59,1718.72857142857
2022-02-02,2022-02-02,A,mean/daily_detections_35-2,2077.1,22557,Testpositiv,35-59,1966.71428571429
2022-02-03,2022-02-03,A,mean/daily_detections_35-2,2184.6,22558,Testpositiv,35-59,2256.34285714286
2022-02-04,2022-02-04,A,mean/daily_detections_35-2,2364.6,22559,Testpositiv,35-59,2547.41428571429
2022-02-05,2022-02-05,A,mean/daily_detections_35-2,2847.5,22560,Testpositiv,35-59,2850.62857142857
2022-02-06,2022-02-06,A,mean/daily_detections_35-2,3334.2,22561,Testpositiv,35-59,3245.95714285714
2022-02-07,2022-02-07,A,mean/daily_detections_35-2,3459.1,22562,Testpositiv,35-59,3634.55714285714
2022-02-08,2022-02-08,A,mean/daily_detections_35-2,3687.3,22563,Testpositiv,35-59,4015.42857142857
2022-02-09,2022-02-09,A,mean/daily_detections_35-2,4844.4,22564,Testpositiv,35-59,4449.12857142857
2022-02-10,2022-02-10,A,mean/daily_detections_35-2,4904.8,22565,Testpositiv,35-59,4919.21428571429
2022-02-11,2022-02-11,A,mean/daily_detections_35-2,5030.7,22566,Testpositiv,35-59,5354.6
2022-02-12,2022-02-12,A,mean/daily_detections_35-2,5883.4,22567,Testpositiv,35-59,5765.68571428572
2022-02-13,2022-02-13,A,mean/daily_detections_35-2,6624.8,22568,Testpositiv,35-59,6228.32857142857
2022-02-14,2022-02-14,A,mean/daily_detections_35-2,6506.8,22569,Testpositiv,35-59,6627.57142857143
2022-02-15,2022-02-15,A,mean/daily_detections_35-2,6564.9,22570,Testpositiv,35-59,6981.21428571429
2022-02-16,2022-02-16,A,mean/daily_detections_35-2,8082.9,22571,Testpositiv,35-59,7294.5
2022-02-17,2022-02-17,A,mean/daily_detections_35-2,7699.5,22572,Testpositiv,35-59,7554.75714285714
2022-02-18,2022-02-18,A,mean/daily_detections_35-2,7506.2,22573,Testpositiv,35-59,7733.72857142857
2022-02-19,2022-02-19,A,mean/daily_detections_35-2,8076.4,22574,Testpositiv,35-59,7850.3
2022-02-20,2022-02-20,A,mean/daily_detections_35-2,8446.6,22575,Testpositiv,35-59,7873.64285714286
2022-02-21,2022-02-21,A,mean/daily_detections_35-2,7759.6,22576,Testpositiv,35-59,7844.51428571429
2022-02-22,2022-02-22,A,mean/daily_detections_35-2,7380.9,22577,Testpositiv,35-59,7761.05714285714
2022-02-23,2022-02-23,A,mean/daily_detections_35-2,8246.3,22578,Testpositiv,35-59,7597.67142857143
2022-02-24,2022-02-24,A,mean/daily_detections_35-2,7495.6,22579,Testpositiv,35-59,7360.01428571429
2022-02-25,2022-02-25,A,mean/daily_detections_35-2,6922,22580,Testpositiv,35-59,7117.24285714286
2022-02-26,2022-02-26,A,mean/daily_detections_35-2,6932.7,22581,Testpositiv,35-59,6853.92857142857
2022-02-27,2022-02-27,A,mean/daily_detections_35-2,6783,22582,Testpositiv,35-59,6485.04285714286
2022-02-28,2022-02-28,A,mean/daily_detections_35-2,6060.2,22583,Testpositiv,35-59,6137.02857142857
2022-03-01,2022-03-01,A,mean/daily_detections_35-2,5537.7,22584,Testpositiv,35-59,5794.08571428571
2022-03-02,2022-03-02,A,mean/daily_detections_35-2,5664.1,22585,Testpositiv,35-59,5422.7
2022-03-03,2022-03-03,A,mean/daily_detections_35-2,5059.5,22586,Testpositiv,35-59,5035.55714285714
2022-03-04,2022-03-04,A,mean/daily_detections_35-2,4521.4,22587,Testpositiv,35-59,4686.47142857143
2022-03-05,2022-03-05,A,mean/daily_detections_35-2,4333,22588,Testpositiv,35-59,4362.14285714286
2022-03-06,2022-03-06,A,mean/daily_detections_35-2,4073,22589,Testpositiv,35-59,4005.57142857143
2022-03-07,2022-03-07,A,mean/daily_detections_35-2,3616.6,22590,Testpositiv,35-59,3687.17142857143
2022-03-08,2022-03-08,A,mean/daily_detections_35-2,3267.4,22591,Testpositiv,35-59,3400.72857142857
2022-03-09,2022-03-09,A,mean/daily_detections_35-2,3168.1,22592,Testpositiv,35-59,3115.44285714286
2022-03-10,2022-03-10,A,mean/daily_detections_35-2,2830.7,22593,Testpositiv,35-59,2842.58571428571
2022-03-11,2022-03-11,A,mean/daily_detections_35-2,2516.3,22594,Testpositiv,35-59,2601.4
2022-03-12,2022-03-12,A,mean/daily_detections_35-2,2336,22595,Testpositiv,35-59,2385.08571428571
2022-03-13,2022-03-13,A,mean/daily_detections_35-2,2163,22596,Testpositiv,35-59,2171.02857142857
2022-03-14,2022-03-14,A,mean/daily_detections_35-2,1928.3,22597,Testpositiv,35-59,1982.02857142857
2022-03-15,2022-03-15,A,mean/daily_detections_35-2,1753.2,22598,Testpositiv,35-59,1813.98571428571
2022-03-16,2022-03-16,A,mean/daily_detections_35-2,1669.7,22599,Testpositiv,35-59,1654.48571428571
2022-03-17,2022-03-17,A,mean/daily_detections_35-2,1507.7,22600,Testpositiv,35-59,1505.02857142857
2022-03-18,2022-03-18,A,mean/daily_detections_35-2,1340,22601,Testpositiv,35-59,1371.71428571429
2022-03-19,2022-03-19,A,mean/daily_detections_35-2,1219.5,22602,Testpositiv,35-59,1252.34285714286
2022-03-20,2022-03-20,A,mean/daily_detections_35-2,1116.8,22603,Testpositiv,35-59,1134.27142857143
2022-03-21,2022-03-21,A,mean/daily_detections_35-2,995.1,22604,Testpositiv,35-59,1028.75714285714
2022-03-22,2022-03-22,A,mean/daily_detections_35-2,917.6,22605,Testpositiv,35-59,934.214285714286
2022-03-23,2022-03-23,A,mean/daily_detections_35-2,843.2,22606,Testpositiv,35-59,849.385714285714
2022-03-24,2022-03-24,A,mean/daily_detections_35-2,769.1,22607,Testpositiv,35-59,770.285714285714
2022-03-25,2022-03-25,A,mean/daily_detections_35-2,678.2,22608,Testpositiv,35-59,700.071428571429
2022-03-26,2022-03-26,A,mean/daily_detections_35-2,625.7,22609,Testpositiv,35-59,633.128571428572
2022-03-27,2022-03-27,A,mean/daily_detections_35-2,563.1,22610,Testpositiv,35-59,569.571428571429
2022-03-28,2022-03-28,A,mean/daily_detections_35-2,503.6,22611,Testpositiv,35-59,513.857142857143
2022-03-29,2022-03-29,A,mean/daily_detections_35-2,449,22612,Testpositiv,35-59,464.471428571429
2022-03-30,2022-03-30,A,mean/daily_detections_35-2,398.3,22613,Testpositiv,35-59,418.928571428572
2022-03-31,2022-03-31,A,mean/daily_detections_35-2,379.1,22614,Testpositiv,35-59,377
2022-04-01,2022-04-01,A,mean/daily_detections_35-2,332.5,22615,Testpositiv,35-59,340.3
2022-04-02,2022-04-02,A,mean/daily_detections_35-2,306.9,22616,Testpositiv,35-59,308.542857142857
2022-04-03,2022-04-03,A,mean/daily_detections_35-2,269.6,22617,Testpositiv,35-59,279.557142857143
2022-04-04,2022-04-04,A,mean/daily_detections_35-2,246.7,22618,Testpositiv,35-59,249.728571428571
2022-04-05,2022-04-05,A,mean/daily_detections_35-2,226.7,22619,Testpositiv,35-59,224.957142857143
2022-04-06,2022-04-06,A,mean/daily_detections_35-2,195.4,22620,Testpositiv,35-59,201.971428571429
2022-04-07,2022-04-07,A,mean/daily_detections_35-2,170.3,22621,Testpositiv,35-59,182.371428571429
2022-04-08,2022-04-08,A,mean/daily_detections_35-2,159.1,22622,Testpositiv,35-59,163.785714285714
2022-04-09,2022-04-09,A,mean/daily_detections_35-2,146,22623,Testpositiv,35-59,145.914285714286
2022-04-10,2022-04-10,A,mean/daily_detections_35-2,132.4,22624,Testpositiv,35-59,130.8
2022-04-11,2022-04-11,A,mean/daily_detections_35-2,116.6,22625,Testpositiv,35-59,118.942857142857
2022-04-12,2022-04-12,A,mean/daily_detections_35-2,101.6,22626,Testpositiv,35-59,106.828571428571
2022-04-13,2022-04-13,A,mean/daily_detections_35-2,89.6,22627,Testpositiv,35-59,95.7
2022-04-14,2022-04-14,A,mean/daily_detections_35-2,87.3,22628,Testpositiv,35-59,85.8
2022-04-15,2022-04-15,A,mean/daily_detections_35-2,74.3,22629,Testpositiv,35-59,76.8428571428571
2022-04-16,2022-04-16,A,mean/daily_detections_35-2,68.1,22630,Testpositiv,35-59,69.4285714285714
2022-04-17,2022-04-17,A,mean/daily_detections_35-2,63.1,22631,Testpositiv,35-59,62.4428571428572
